sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
253,recovery,0.591871977,53,34.229248
254,recovery,0.592895985,54,34.8262405
255,recovery,0.605184019,55,35.4242554
256,recovery,0.598016024,56,36.0345612
257,recovery,0.594560027,57,36.6380806
258,recovery,0.589824021,58,37.3821449
259,recovery,0.613376021,59,37.9832306
260,recovery,0.616447985,60,38.6027527
261,recovery,0.590848029,61,39.2253456
262,recovery,0.588032007,62,39.821312
263,recovery,0.593919992,63,40.4172783
264,recovery,0.591871977,64,41.0163193
265,recovery,0.588512003,65,41.6156464
266,recovery,0.591871977,66,42.2103043
267,recovery,0.587808013,67,42.8072968
268,recovery,0.591871977,68,43.4001923
269,recovery,0.586751997,69,43.9971848
270,recovery,0.591871977,70,44.5890541
271,recovery,0.586751997,71,45.1860466
272,recovery,0.603136003,72,45.9233284
273,recovery,0.616447985,73,46.536705
274,recovery,0.613376021,74,47.1592941
275,recovery,0.592895985,75,47.7777939
276,recovery,0.593919992,76,48.3768311
277,recovery,0.589824021,77,48.9768944
278,recovery,0.591871977,78,49.5718384
279,recovery,0.594752014,79,50.1710701
280,recovery,0.589824021,80,50.7719688
281,recovery,0.591871977,81,51.3669128
282,recovery,0.590848029,82,51.9639053
283,recovery,0.591871977,83,52.5598717
284,recovery,0.591871977,84,53.1568642
285,recovery,0.590943992,85,53.7538567
286,recovery,0.591871977,86,54.4952316
287,recovery,0.617471993,87,55.0942726
288,recovery,0.615423977,88,55.7209587
289,recovery,0.587776005,89,56.3415031
290,recovery,0.594944,90,56.9343987
291,recovery,0.595968008,91,57.5344658
292,recovery,0.588576019,92,58.1357765
293,recovery,0.591871977,93,58.7304955
294,recovery,0.594944,94,59.3295364
295,recovery,0.592895985,95,59.9295998
296,recovery,0.591871977,96,60.5276146
297,recovery,0.586751997,97,61.1246071
298,recovery,0.589824021,98,61.7164803
299,recovery,0.599039972,99,62.4568329
