sample,phase,victim_latency_ms,recovery_index
131,recovery,0.588959992,14
132,recovery,0.595040023,15
133,recovery,0.589663982,16
134,recovery,0.595200002,17
135,recovery,0.546815991,18
136,recovery,0.612352014,19
137,recovery,0.615647972,20
138,recovery,0.590848029,21
139,recovery,0.591871977,22
140,recovery,0.595968008,23
141,recovery,0.594048023,24
142,recovery,0.592895985,25
143,recovery,0.594944,26
144,recovery,0.594560027,27
145,recovery,0.592607975,28
146,recovery,0.589824021,29
147,recovery,0.594944,30
148,recovery,0.540672004,31
149,recovery,0.604160011,32
150,recovery,0.615423977,33
151,recovery,0.587776005,34
152,recovery,0.592992008,35
153,recovery,0.592895985,36
154,recovery,0.590848029,37
155,recovery,0.614400029,38
156,recovery,0.593087971,39
157,recovery,0.592992008,40
158,recovery,0.594944,41
159,recovery,0.591840029,42
160,recovery,0.591871977,43
161,recovery,0.538784027,44
162,recovery,0.606208026,45
163,recovery,0.615423977,46
164,recovery,0.590848029,47
165,recovery,0.592800021,48
166,recovery,0.587743998,49
167,recovery,0.593056023,50
168,recovery,0.589824021,51
169,recovery,0.593919992,52
170,recovery,0.593952,53
171,recovery,0.594752014,54
172,recovery,0.591552019,55
173,recovery,0.589824021,56
174,recovery,0.592895985,57
175,recovery,0.598016024,58
176,recovery,0.611328006,59
177,recovery,0.617471993,60
178,recovery,0.591871977,61
179,recovery,0.587776005,62
180,recovery,0.587584019,63
181,recovery,0.586751997,64
182,recovery,0.591871977,65
183,recovery,0.591552019,66
184,recovery,0.592895985,67
185,recovery,0.589792013,68
186,recovery,0.588639975,69
187,recovery,0.593056023,70
188,recovery,0.58572799,71
189,recovery,0.617471993,72
190,recovery,0.621568024,73
191,recovery,0.595968008,74
192,recovery,0.597151995,75
193,recovery,0.591871977,76
194,recovery,0.592895985,77
195,recovery,0.593919992,78
196,recovery,0.604160011,79
197,recovery,0.589119971,80
198,recovery,0.58969599,81
199,recovery,0.594944,82
200,recovery,0.59167999,83
201,recovery,0.601087987,84
202,recovery,0.584703982,85
203,recovery,0.620544016,86
204,recovery,0.62163198,87
205,recovery,0.533504009,88
206,recovery,0.578559995,89
207,recovery,0.593216002,90
208,recovery,0.589824021,91
209,recovery,0.589824021,92
210,recovery,0.594720006,93
211,recovery,0.592736006,94
212,recovery,0.592895985,95
213,recovery,0.590848029,96
214,recovery,0.59068799,97
215,recovery,0.539647996,98
216,recovery,0.610303998,99
