sample,phase,victim_latency_ms,recovery_index
185,recovery,0.592895985,3
186,recovery,0.592768013,4
187,recovery,0.592895985,5
188,recovery,0.593280017,6
189,recovery,0.535552025,7
190,recovery,0.583296001,8
191,recovery,0.594944,9
192,recovery,0.593855977,10
193,recovery,0.541696012,11
194,recovery,0.611328006,12
195,recovery,0.612352014,13
196,recovery,0.588800013,14
197,recovery,0.58572799,15
198,recovery,0.591871977,16
199,recovery,0.591871977,17
200,recovery,0.594944,18
201,recovery,0.593919992,19
202,recovery,0.593056023,20
203,recovery,0.596736014,21
204,recovery,0.591871977,22
205,recovery,0.592895985,23
206,recovery,0.539647996,24
207,recovery,0.604160011,25
208,recovery,0.613376021,26
209,recovery,0.591871977,27
210,recovery,0.591935992,28
211,recovery,0.590848029,29
212,recovery,0.589824021,30
213,recovery,0.593919992,31
214,recovery,0.593855977,32
215,recovery,0.58969599,33
216,recovery,0.588800013,34
217,recovery,0.594784021,35
218,recovery,0.591871977,36
219,recovery,0.589824021,37
220,recovery,0.539647996,38
221,recovery,0.616447985,39
222,recovery,0.613376021,40
223,recovery,0.590848029,41
224,recovery,0.590848029,42
225,recovery,0.592927992,43
226,recovery,0.592992008,44
227,recovery,0.592895985,45
228,recovery,0.583679974,46
229,recovery,0.597887993,47
230,recovery,0.58771199,48
231,recovery,0.594816029,49
232,recovery,0.593919992,50
233,recovery,0.601087987,51
234,recovery,0.623391986,52
235,recovery,0.613376021,53
236,recovery,0.591871977,54
237,recovery,0.595839977,55
238,recovery,0.594944,56
239,recovery,0.595903993,57
240,recovery,0.591103971,58
241,recovery,0.588800013,59
242,recovery,0.595808029,60
243,recovery,0.590848029,61
244,recovery,0.59267199,62
245,recovery,0.592512012,63
246,recovery,0.599039972,64
247,recovery,0.620544016,65
248,recovery,0.608384013,66
249,recovery,0.587552011,67
250,recovery,0.592863977,68
251,recovery,0.592895985,69
252,recovery,0.589824021,70
253,recovery,0.588800013,71
254,recovery,0.593919992,72
255,recovery,0.589824021,73
256,recovery,0.589600027,74
257,recovery,0.593887985,75
258,recovery,0.597855985,76
259,recovery,0.586560011,77
260,recovery,0.598016024,78
261,recovery,0.617471993,79
262,recovery,0.613376021,80
263,recovery,0.594944,81
264,recovery,0.595968008,82
265,recovery,0.591744006,83
266,recovery,0.591871977,84
267,recovery,0.594944,85
268,recovery,0.591744006,86
269,recovery,0.589824021,87
270,recovery,0.590848029,88
271,recovery,0.599712014,89
272,recovery,0.592224002,90
273,recovery,0.595679998,91
274,recovery,0.595968008,92
275,recovery,0.615423977,93
276,recovery,0.613376021,94
277,recovery,0.592895985,95
278,recovery,0.593631983,96
279,recovery,0.593056023,97
280,recovery,0.594911993,98
281,recovery,0.59296,99
