sample,phase,victim_latency_ms,recovery_index,time_since_interference_end_ms
59,recovery,0.601087987,59,37.056510925
60,recovery,0.622591972,60,37.664768219
61,recovery,0.609279990,61,38.302719116
62,recovery,0.594623983,62,38.917438507
63,recovery,0.595968008,63,39.517185211
64,recovery,0.594847977,64,40.118366241
65,recovery,0.592800021,65,40.718433380
66,recovery,0.592895985,66,41.317375183
67,recovery,0.599135995,67,41.915615082
68,recovery,0.594944000,68,42.520576477
69,recovery,0.592032015,69,43.120639801
70,recovery,0.596800029,70,43.717823029
71,recovery,0.592191994,71,44.319774628
72,recovery,0.598016024,72,45.064193726
73,recovery,0.612352014,73,45.667327881
74,recovery,0.608255982,74,46.288894653
75,recovery,0.590943992,75,46.902271271
76,recovery,0.595968008,76,47.499263763
77,recovery,0.588735998,77,48.100414276
78,recovery,0.589824021,78,48.694271088
79,recovery,0.587711990,79,49.290496826
80,recovery,0.586751997,80,49.884159088
81,recovery,0.589536011,81,50.476318359
82,recovery,0.588800013,82,51.070976257
83,recovery,0.595583975,83,51.665279388
84,recovery,0.598623991,84,52.265377045
85,recovery,0.588479996,85,52.868415833
86,recovery,0.589824021,86,53.608448029
87,recovery,0.616447985,87,54.214656830
88,recovery,0.613376021,88,54.836223602
89,recovery,0.594944000,89,55.455745697
90,recovery,0.590848029,90,56.055809021
91,recovery,0.591871977,91,56.652801514
92,recovery,0.591040015,92,57.249790192
93,recovery,0.591584027,93,57.847072601
94,recovery,0.593599975,94,58.445121765
95,recovery,0.589663982,95,59.043998718
96,recovery,0.594687998,96,59.638015747
97,recovery,0.589824021,97,60.237823486
98,recovery,0.593536019,98,60.833152771
99,recovery,0.587776005,99,61.431808472
