sample,phase,victim_latency_ms,recovery_index
69,baseline,0.591871977,-1
70,baseline,0.587007999,-1
71,baseline,0.594944,-1
72,baseline,0.603136003,-1
73,baseline,0.592895985,-1
74,baseline,0.590848029,-1
75,baseline,0.594944,-1
76,baseline,0.621568024,-1
77,baseline,0.612352014,-1
78,baseline,0.589824021,-1
79,baseline,0.590943992,-1
80,baseline,0.588479996,-1
81,baseline,0.593919992,-1
82,baseline,0.617471993,-1
83,baseline,0.596895993,-1
84,baseline,0.598016024,-1
85,baseline,0.592800021,-1
86,baseline,0.612352014,-1
87,baseline,0.594944,-1
88,baseline,0.590848029,-1
89,baseline,0.596992016,-1
90,baseline,0.619776011,-1
91,baseline,0.613376021,-1
92,baseline,0.591647983,-1
93,baseline,0.591871977,-1
94,baseline,0.595647991,-1
95,baseline,0.592895985,-1
96,baseline,0.593728006,-1
97,baseline,0.597184002,-1
98,baseline,0.591072023,-1
99,baseline,0.589824021,-1
100,interference,0.649215996,-1
101,interference,0.56627202,-1
102,interference,0.567296028,-1
103,interference,0.793600023,-1
104,interference,0.589824021,-1
105,interference,0.589824021,-1
106,interference,0.873471975,-1
107,interference,0.582656026,-1
108,interference,0.570367992,-1
109,interference,0.570367992,-1
110,interference,0.567296028,-1
111,interference,0.567296028,-1
112,interference,0.565248013,-1
113,interference,0.570367992,-1
114,interference,0.567296028,-1
115,interference,0.570367992,-1
116,interference,0.544767976,-1
117,recovery,0.526336014,0
118,recovery,0.598016024,1
119,recovery,0.548031986,2
120,recovery,0.608223975,3
121,recovery,0.606208026,4
122,recovery,0.592832029,5
123,recovery,0.593919992,6
124,recovery,0.592927992,7
125,recovery,0.596863985,8
126,recovery,0.590848029,9
127,recovery,0.592895985,10
128,recovery,0.592895985,11
129,recovery,0.589824021,12
130,recovery,0.594944,13
131,recovery,0.595968008,14
132,recovery,0.588800013,15
133,recovery,0.586880028,16
134,recovery,0.590784013,17
135,recovery,0.594655991,18
136,recovery,0.538623989,19
137,recovery,0.602111995,20
138,recovery,0.618496001,21
139,recovery,0.602111995,22
140,recovery,0.59267199,23
141,recovery,0.589824021,24
142,recovery,0.593919992,25
143,recovery,0.592895985,26
144,recovery,0.58572799,27
145,recovery,0.595968008,28
146,recovery,0.591871977,29
147,recovery,0.593568027,30
148,recovery,0.590848029,31
149,recovery,0.539647996,32
150,recovery,0.596288025,33
151,recovery,0.620544016,34
152,recovery,0.591871977,35
153,recovery,0.596704006,36
154,recovery,0.594944,37
155,recovery,0.595968008,38
156,recovery,0.593919992,39
157,recovery,0.588735998,40
158,recovery,0.594623983,41
159,recovery,0.588800013,42
160,recovery,0.594944,43
161,recovery,0.591871977,44
162,recovery,0.54272002,45
163,recovery,0.604160011,46
164,recovery,0.617471993,47
165,recovery,0.592895985,48
166,recovery,0.591871977,49
167,recovery,0.593919992,50
168,recovery,0.596960008,51
169,recovery,0.592895985,52
170,recovery,0.594944,53
171,recovery,0.592895985,54
172,recovery,0.593919992,55
173,recovery,0.589824021,56
174,recovery,0.589824021,57
175,recovery,0.583808005,58
176,recovery,0.614400029,59
177,recovery,0.619423985,60
178,recovery,0.595968008,61
179,recovery,0.595968008,62
180,recovery,0.591871977,63
181,recovery,0.58870399,64
182,recovery,0.59366399,65
183,recovery,0.598016024,66
184,recovery,0.594944,67
185,recovery,0.589824021,68
186,recovery,0.593919992,69
187,recovery,0.595679998,70
188,recovery,0.594623983,71
189,recovery,0.592895985,72
190,recovery,0.615423977,73
191,recovery,0.612352014,74
192,recovery,0.587776005,75
193,recovery,0.593919992,76
194,recovery,0.595968008,77
195,recovery,0.587776005,78
196,recovery,0.593919992,79
197,recovery,0.594944,80
198,recovery,0.587743998,81
199,recovery,0.591871977,82
200,recovery,0.593760014,83
201,recovery,0.594944,84
202,recovery,0.588800013,85
203,recovery,0.596992016,86
204,recovery,0.619520009,87
205,recovery,0.611328006,88
206,recovery,0.593919992,89
207,recovery,0.590976,90
208,recovery,0.594944,91
209,recovery,0.591744006,92
210,recovery,0.593919992,93
211,recovery,0.587776005,94
212,recovery,0.595936,95
213,recovery,0.590848029,96
214,recovery,0.591871977,97
215,recovery,0.591871977,98
216,recovery,0.593919992,99
